82918010321	35018	27090	19546	1562
82918010321	35017	27090	19558	1565
82918010321	35015	27090	19554	1569
82918010321	35011	27089	19542	1572
82918010321	35008	27089	19534	1576
82918010321	35009	27088	19526	1580
82918010321	35007	27088	19526	1583
82918010321	35005	27087	19514	1587
82918010321	35003	27087	19514	1590
82918010321	35000	27087	19510	1593
82918010321	34998	27087	19510	1597
82918010321	34995	27087	19514	1601
82918010321	34994	27087	19522	1605
82918010321	34991	27087	19526	1608
82918010321	34989	27087	19530	1611
82918010321	34986	27087	19534	1615
82918010321	34986	27087	19630	1618
82918010321	34984	27087	19690	1622
82918010321	34984	27086	19714	1626
82918010321	34982	27086	19702	1629
82918010321	34980	27086	19678	1633
82918010321	34976	27086	19658	1636
82918010321	34973	27086	19638	1640
82918010321	34970	27086	19614	1644
82918010321	34969	27086	19598	1647
82918010321	34966	27086	19574	1651
82918010321	34963	27087	19554	1654
82918010321	34961	27087	19546	1658
82918010321	34959	27087	19526	1661
82918010321	34958	27088	19526	1665
82918010321	34956	27088	19506	1669
82918010321	34953	27088	19498	1672
82918010321	34951	27089	19486	1676
82918010321	34949	27089	19486	1679
82918010321	34948	27089	19482	1683
82918010321	34945	27090	19466	1687
82918010321	34941	27090	19466	1690
82918010321	34939	27091	19450	1694
82918010321	34936	27091	19438	1697
82918010321	34934	27092	19446	1701
82918010321	34932	27092	19454	1704
82918010321	34931	27092	19454	1708
82918010321	34928	27093	19454	1712
82918010321	34927	27093	19466	1715
82918010321	34924	27093	19462	1719
82918010321	34921	27093	19454	1722
82918010321	34918	27094	19450	1726
82918010321	34915	27094	19430	1730
82918010321	34913	27095	19422	1733
82918010321	34911	27095	19418	1737
82918010321	34909	27095	19418	1740
82918010321	34906	27096	19418	1744
82918010321	34904	27096	19418	1747
82918010321	34903	27097	19414	1750
82918010321	34901	27097	19422	1755
82918010321	34898	27097	19422	1758
82918010321	34895	27097	19410	1762
82918010321	34893	27097	19422	1765
82918010321	34891	27098	19418	1768
82918010321	34889	27098	19410	1772
82918010321	34887	27098	19410	1775
82918010321	34885	27099	19398	1780
82918010321	34883	27099	19402	1783
82918010321	34880	27099	19406	1786
82918010321	34878	27100	19410	1790
82918010321	34876	27100	19422	1793
82918010321	34873	27100	19410	1798
82918010321	34871	27100	19410	1801
82918010321	34869	27101	19410	1804
82918010321	34866	27101	19406	1808
82918010321	34863	27101	19406	1811
82918010321	34862	27101	19410	1815
82918010321	34860	27101	19406	1818
82918010321	34857	27102	19410	1823
82918010321	34854	27102	19422	1826
82918010321	34853	27102	19426	1829
82918010321	34852	27102	19422	1833
82918010321	34850	27103	19422	1836
82918010321	34848	27103	19430	1841
82918010321	34846	27103	19422	1844
82918010321	34843	27103	19418	1847
82918010321	34841	27103	19394	1851
82918010321	34837	27104	19406	1854
82918010321	34835	27104	19398	1858
82918010321	34831	27104	19390	1861
82918010321	34826	27105	19382	1865
82918010321	34825	27105	19382	1869
82918010321	34822	27105	19378	1872
82918010321	34819	27105	19378	1876
82918010321	34816	27106	19378	1879
82918010321	34814	27106	19386	1883
82918010321	34813	27106	19378	1887
82918010321	34813	27106	19382	1890
82918010321	34813	27106	19398	1894
82918010321	34811	27106	19398	1897
82918010321	34809	27106	19402	1900
82918010321	34808	27106	19398	1903
82918010321	34807	27106	19410	1906
82918010321	34805	27106	19418	1909
82918010321	34804	27106	19410	1912
82918010321	34802	27106	19422	1915
82918010321	34799	27106	19422	1917
82918010321	34797	27106	19418	1920
82918010321	34795	27107	19410	1923
82918010321	34793	27107	19406	1926
82918010321	34791	27107	19402	1929
82918010321	34790	27107	19394	1932
82918010321	34789	27107	19398	1935
82918010321	34787	27107	19398	1937
82918010321	34783	27107	19390	1940
82918010321	34779	27107	19378	1943
82918010321	34778	27107	19366	1946
82918010321	34776	27107	19378	1949
82918010321	34775	27107	19370	1951
82918010321	34773	27107	19382	1954
82918010321	34772	27107	19390	1957
82918010321	34770	27107	19382	1960
82918010321	34768	27107	19390	1963
82918010321	34766	27107	19390	1965
82918010321	34766	27107	19382	1968
82918010321	34764	27107	19378	1971
82918010321	34763	27107	19378	1974
82918010321	34761	27107	19382	1977
82918010321	34760	27107	19374	1979
82918010321	34759	27108	19370	1982
82918010321	34758	27108	19366	1985
82918010321	34757	27108	19366	1988
82918010321	34756	27108	19378	1991
82918010321	34756	27108	19366	1994
82918010321	34754	27108	19370	1997
82918010321	34752	27108	19370	1999
82918010321	34751	27108	19366	2002
82918010321	34750	27108	19370	2005
82918010321	34748	27108	19358	2008
82918010321	34746	27108	19358	2010
82918010321	34744	27108	19358	2013
82918010321	34743	27108	19350	2016
82918010321	34741	27108	19358	2019
82918010321	34738	27108	19354	2022
82918010321	34736	27108	19354	2024
82918010321	34735	27108	19346	2027
82918010321	34734	27108	19354	2030
82918010321	34732	27108	19362	2033
82918010321	34730	27108	19354	2036
82918010321	34729	27108	19354	2038
82918010321	34728	27108	19350	2041
82918010321	34727	27108	19354	2044
82918010321	34725	27108	19358	2047
82918010321	34724	27108	19366	2050
82918010321	34722	27109	19378	2053
82918010321	34721	27109	19366	2056
82918010321	34720	27109	19370	2058
82918010321	34717	27109	19370	2061
82918010321	34715	27109	19366	2064
82918010321	34714	27109	19366	2067
82918010321	34714	27109	19366	2070
82918010321	34713	27110	19358	2072
82918010321	34710	27110	19354	2075
82918010321	34708	27110	19354	2078
82918010321	34707	27110	19362	2081
82918010321	34706	27110	19358	2084
82918010321	34704	27110	19362	2086
82918010321	34703	27110	19354	2089
82918010321	34702	27111	19354	2092
82918010321	34700	27111	19362	2095
82918010321	34700	27111	19354	2098
82918010321	34698	27111	19354	2100
82918010321	34696	27111	19346	2103
82918010321	34696	27111	19350	2105
82918010321	34694	27111	19346	2109
82918010321	34693	27111	19350	2112
82918010321	34692	27111	19354	2114
82918010321	34692	27111	19366	2117
82918010321	34692	27110	19370	2119
82918010321	34691	27110	19366	2123
82918010321	34691	27110	19366	2126
