27.97		98635.45		226.33		327
27.96		98623.56		227.34		328
27.96		98627.44		227.01		329
27.96		98624.00		227.30		330
27.96		98629.00		226.88		331
27.96		98627.13		227.04		332
27.96		98623.53		227.34		333
27.96		98630.20		226.78		334
27.96		98634.84		226.38		335
27.96		98626.49		227.09		336
27.96		98627.32		227.02		337
27.96		98628.76		226.90		338
27.96		98624.61		227.25		339
27.96		98628.39		226.93		340
27.96		98627.88		226.97		341
27.96		98630.25		226.77		342
27.96		98623.29		227.36		343
27.96		98630.62		226.74		344
27.96		98630.64		226.74		345
27.96		98627.83		226.98		346
27.96		98625.37		227.19		347
27.96		98627.83		226.98		348
27.96		98623.85		227.32		349
27.97		98628.76		226.90		350
27.96		98623.02		227.39		351
27.96		98622.85		227.40		352
27.97		98628.78		226.90		353
27.97		98627.44		227.01		354
27.97		98624.85		227.23		355
27.97		98625.93		227.14		356
27.97		98630.84		226.72		357
27.96		98621.46		227.52		358
27.97		98621.22		227.54		359
27.97		98628.56		226.91		360
27.97		98627.95		226.97		361
27.97		98631.23		226.69		362
27.97		98630.20		226.78		363
27.98		98628.15		226.95		364
27.97		98625.69		227.16		365
27.97		98622.20		227.46		366
27.97		98625.59		227.17		367
27.97		98631.64		226.65		368
27.97		98627.02		227.05		369
27.97		98627.69		226.99		370
27.97		98621.75		227.49		371
27.97		98625.32		227.19		372
27.97		98635.70		226.31		373
27.97		98628.66		226.91		374
27.97		98623.14		227.38		375
27.97		98627.22		227.03		376
27.97		98625.39		227.19		377
27.97		98624.46		227.26		378
27.97		98626.80		227.06		379
27.96		98626.47		227.09		380
27.96		98631.05		226.70		381
27.96		98631.03		226.71		382
27.96		98629.52		226.83		383
27.96		98634.86		226.38		384
27.96		98624.98		227.22		385
27.97		98629.64		226.82		386
27.97		98627.66		226.99		387
27.96		98626.98		227.05		388
27.97		98625.30		227.19		389
27.97		98625.76		227.15		390
27.97		98629.05		226.87		391
27.97		98624.95		227.22		392
27.98		98634.23		226.43		393
27.98		98624.78		227.24		394
27.98		98630.56		226.75		395
27.97		98626.76		227.07		396
27.97		98625.00		227.22		397
27.97		98627.17		227.03		398
27.97		98628.17		226.95		399
27.97		98631.79		226.64		400
27.97		98631.49		226.67		401
27.97		98627.00		227.05		402
27.97		98625.76		227.15		403
27.97		98628.59		226.91		404
27.98		98627.05		227.04		405
27.98		98625.85		227.15		406
27.98		98622.00		227.47		407
27.98		98607.52		228.71		408
27.97		98624.93		227.22		409
27.97		98624.02		227.30		410
27.97		98621.12		227.55		411
27.97		98623.88		227.31		412
27.97		98623.90		227.31		413
27.97		98624.59		227.25		414
27.97		98625.27		227.20		415
27.97		98629.27		226.85		416
27.98		98622.31		227.45		417
27.98		98626.69		227.07		418
27.98		98623.07		227.38		419
27.97		98621.90		227.48		420
27.97		98620.22		227.63		421
27.97		98626.61		227.08		422
27.98		98629.78		226.81		423
27.98		98626.69		227.07		424
27.98		98629.20		226.86		425
27.98		98622.44		227.44		426
27.98		98628.71		226.90		427
27.98		98626.95		227.05		428
27.98		98627.88		226.97		429
27.98		98625.44		227.18		430
27.98		98628.32		226.94		431
27.98		98623.37		227.36		432
27.98		98624.20		227.29		433
27.98		98625.61		227.17		434
27.97		98623.46		227.35		435
27.98		98626.59		227.08		436
27.98		98626.95		227.05		437
27.97		98619.46		227.69		438
27.98		98622.05		227.47		439
27.98		98624.46		227.26		440
27.98		98627.88		226.97		441
27.98		98623.92		227.31		442
27.98		98622.17		227.46		443
27.98		98625.73		227.16		444
27.99		98626.49		227.09		445
27.99		98628.25		226.94		446
27.99		98626.08		227.13		447
27.98		98625.66		227.16		448
27.98		98626.47		227.09		449
27.98		98625.41		227.18		450
27.98		98624.02		227.30		451
27.98		98624.37		227.27		452
27.98		98624.80		227.24		453
27.98		98629.10		226.87		454
27.98		98627.22		227.03		455
27.98		98626.41		227.10		456
27.99		98623.59		227.34		457
27.98		98625.27		227.20		458
27.99		98626.95		227.05		459
27.98		98626.05		227.13		460
27.99		98624.27		227.28		461
27.98		98626.10		227.12		462
27.98		98627.64		226.99		463
27.98		98627.52		227.00		464
27.99		98628.78		226.90		465
27.98		98626.44		227.10		466
27.98		98618.88		227.74		467
27.98		98631.13		226.70		468
27.98		98630.20		226.78		469
27.98		98622.95		227.39		470
27.98		98623.66		227.33		471
27.98		98627.00		227.05		472
27.98		98622.00		227.47		473
27.99		98627.66		226.99		474
27.98		98619.14		227.72		475
27.99		98621.46		227.52		476
27.98		98630.47		226.75		477
27.98		98625.20		227.20		478
27.99		98626.05		227.13		479
27.99		98628.37		226.93		480
27.98		98625.00		227.22		481
27.99		98632.10		226.61		482
27.98		98626.20		227.12		483
27.99		98633.08		226.53		484
27.99		98632.79		226.56		485
27.99		98631.40		226.67		486
27.98		98625.39		227.19		487
27.99		98626.37		227.10		488
27.99		98625.63		227.16		489
27.99		98623.68		227.33		490
27.99		98628.66		226.91		491
27.99		98631.40		226.67		492
27.99		98632.16		226.61		493
27.99		98631.03		226.71		494
27.99		98623.20		227.37		495
27.99		98620.66		227.59		496
27.99		98617.65		227.84		497
27.99		98626.27		227.11		498
27.99		98624.70		227.24		499
28.00		98625.71		227.16		500
27.99		98624.80		227.24		501
27.99		98624.88		227.23		502
28.00		98629.00		226.88		503
27.99		98625.66		227.16		504
27.99		98628.10		226.95		505
27.99		98629.81		226.81		506
27.99		98626.27		227.11		507
27.99		98628.52		226.92		508
28.00		98634.70		226.39		509
27.99		98628.98		226.88		510
27.99		98623.73		227.33		511
28.00		98624.63		227.25		512
28.00		98625.48		227.18		513
28.00		98622.88		227.40		514
28.00		98628.10		226.95		515
28.00		98631.96		226.63		516
28.00		98630.62		226.74		517
28.00		98629.93		226.80		518
28.00		98625.78		227.15		519
28.00		98624.66		227.25		520
28.00		98624.20		227.29		521
28.00		98628.78		226.90		522
28.00		98623.56		227.34		523
28.00		98623.92		227.31		524
28.00		98623.73		227.33		525
28.00		98628.15		226.95		526
28.00		98624.78		227.24		527
28.00		98627.37		227.02		528
28.00		98622.85		227.40		529
28.00		98627.08		227.04		530
28.00		98627.10		227.04		531
28.01		98623.51		227.35		532
28.00		98625.34		227.19		533
28.00		98631.01		226.71		534
28.00		98627.88		226.97		535
28.00		98626.63		227.08		536
28.00		98625.56		227.17		537
28.00		98621.63		227.50		538
28.00		98626.56		227.09		539
28.00		98628.17		226.95		540
28.00		98623.27		227.37		541
28.00		98624.66		227.25		542
28.00		98623.61		227.34		543
28.00		98627.00		227.05		544
28.00		98623.34		227.36		545
28.00		98626.39		227.10		546
28.00		98628.20		226.95		547
28.00		98630.10		226.78		548
28.00		98629.56		226.83		549
28.00		98626.27		227.11		550
28.00		98626.15		227.12		551
27.99		98626.20		227.12		552
28.00		98629.05		226.87		553
28.00		98625.15		227.21		554
28.00		98627.88		226.97		555
28.00		98627.30		227.02		556
28.00		98620.58		227.59		557
28.00		98623.78		227.32		558
28.00		98621.05		227.55		559
28.00		98629.54		226.83		560
28.00		98626.76		227.07		561
28.01		98629.03		226.88		562
28.00		98628.91		226.89		563
28.00		98631.45		226.67		564
28.00		98627.61		227.00		565
28.00		98630.20		226.78		566
28.00		98624.17		227.29		567
28.00		98627.02		227.05		568
28.00		98626.69		227.07		569
28.00		98632.20		226.61		570
28.00		98625.71		227.16		571
27.99		98625.98		227.14		572
28.00		98624.63		227.25		573
28.00		98629.17		226.86		574
28.00		98629.66		226.82		575
28.00		98630.73		226.73		576
28.00		98625.85		227.15		577
28.01		98629.08		226.87		578
28.01		98630.38		226.76		579
28.00		98629.17		226.86		580
28.00		98628.95		226.88		581
28.01		98625.30		227.19		582
28.01		98625.05		227.21		583
28.00		98621.70		227.50		584
28.00		98626.83		227.06		585
28.00		98624.54		227.26		586
28.01		98633.35		226.51		587
28.00		98626.27		227.11		588
28.00		98629.32		226.85		589
28.01		98629.69		226.82		590
28.01		98627.95		226.97		591
28.00		98626.15		227.12		592
28.01		98629.17		226.86		593
28.01		98627.86		226.98		594
28.00		98630.20		226.78		595
28.01		98622.36		227.44		596
28.01		98628.32		226.94		597
28.01		98631.81		226.64		598
28.00		98628.27		226.94		599
28.00		98626.00		227.13		600
28.01		98627.32		227.02		601
28.01		98633.13		226.53		602
28.01		98626.59		227.08		603
28.01		98632.59		226.57		604
28.01		98627.80		226.98		605
28.01		98623.80		227.32		606
28.01		98629.86		226.81		607
28.01		98616.41		227.95		608
28.01		98627.25		227.03		609
28.01		98623.59		227.34		610
28.01		98627.49		227.01		611
28.01		98625.71		227.16		612
28.01		98631.64		226.65		613
28.01		98634.47		226.41		614
28.01		98629.23		226.86		615
28.01		98627.52		227.00		616
28.01		98625.41		227.18		617
28.01		98627.44		227.01		618
28.01		98628.32		226.94		619
28.01		98624.00		227.30		620
28.01		98626.73		227.07		621
28.01		98620.70		227.58		622
28.01		98627.69		226.99		623
28.00		98626.17		227.12		624
28.01		98622.80		227.41		625
28.01		98630.71		226.73		626
28.01		98625.41		227.18		627
28.01		98627.78		226.98		628
28.01		98626.98		227.05		629
28.01		98629.08		226.87		630
28.01		98628.52		226.92		631
28.01		98627.64		226.99		632
28.01		98631.52		226.66		633
28.01		98627.49		227.01		634
28.02		98631.69		226.65		635
28.01		98630.32		226.77		636
28.01		98629.30		226.85		637
28.01		98628.13		226.95		638
28.02		98626.54		227.09		639
28.02		98628.32		226.94		640
28.02		98629.95		226.80		641
28.02		98624.52		227.26		642
28.01		98635.06		226.36		643
28.02		98624.93		227.22		644
28.01		98625.59		227.17		645
28.02		98630.42		226.76		646
28.02		98627.83		226.98		647
28.01		98624.70		227.24		648
28.02		98628.78		226.90		649
28.01		98623.12		227.38		650
28.01		98628.69		226.90		651
28.01		98626.27		227.11		652
28.01		98624.56		227.26		653
28.01		98627.73		226.99		654
28.02		98624.44		227.27		655
28.02		98626.30		227.11		656
28.02		98625.69		227.16		657
28.02		98625.07		227.21		658
28.02		98626.22		227.11		659
28.02		98630.03		226.79		660
28.02		98625.07		227.21		661
28.02		98628.22		226.94		662
28.02		98625.09		227.21		663
28.02		98624.17		227.29		664
28.02		98630.86		226.72		665
28.02		98630.84		226.72		666
28.02		98626.78		227.07		667
28.01		98632.64		226.57		668
28.02		98624.34		227.27		669
28.02		98627.83		226.98		670
28.02		98625.71		227.16		671
28.02		98631.05		226.70		672
28.02		98630.47		226.75		673
28.02		98624.54		227.26		674
28.02		98629.30		226.85		675
28.02		98631.03		226.71		676
28.02		98633.05		226.53		677
28.03		98626.47		227.09		678
28.02		98622.39		227.44		679
28.02		98628.93		226.88		680
28.03		98625.07		227.21		681
28.02		98624.05		227.30		682
28.02		98627.86		226.98		683
28.02		98626.20		227.12		684
28.02		98632.52		226.58		685
28.02		98625.91		227.14		686
28.03		98627.17		227.03		687
28.03		98628.34		226.93		688
28.02		98631.84		226.64		689
28.02		98629.71		226.82		690
28.02		98631.27		226.68		691
28.02		98629.73		226.82		692
28.02		98622.27		227.45		693
28.02		98628.22		226.94		694
28.03		98628.54		226.92		695
28.02		98624.76		227.24		696
28.03		98626.66		227.08		697
28.02		98622.88		227.40		698
28.03		98627.15		227.04		699
28.03		98626.44		227.10		700
28.02		98628.64		226.91		701
28.03		98630.15		226.78		702
28.03		98627.61		227.00		703
28.03		98627.80		226.98		704
28.03		98625.93		227.14		705
28.03		98624.13		227.29		706
28.03		98633.05		226.53		707
28.03		98627.05		227.04		708
28.04		98625.13		227.21		709
28.03		98630.73		226.73		710
28.03		98623.00		227.39		711
28.03		98628.52		226.92		712
28.03		98621.83		227.49		713
28.03		98631.34		226.68		714
28.03		98626.88		227.06		715
28.03		98628.20		226.95		716
28.03		98619.99		227.64		717
28.03		98625.41		227.18		718
28.03		98624.39		227.27		719
28.04		98629.86		226.81		720
28.04		98629.86		226.81		721
28.03		98626.63		227.08		722
28.03		98625.41		227.18		723
28.04		98627.30		227.02		724
28.04		98629.78		226.81		725
28.03		98631.84		226.64		726
28.04		98625.66		227.16		727
28.03		98624.00		227.30		728
28.03		98627.22		227.03		729
28.04		98626.02		227.13		730
28.03		98624.93		227.22		731
28.04		98627.71		226.99		732
28.03		98625.91		227.14		733
28.03		98631.23		226.69		734
28.03		98624.09		227.30		735
28.03		98624.78		227.24		736
28.04		98634.16		226.44		737
28.04		98634.18		226.44		738
28.03		98631.23		226.69		739
28.03		98624.93		227.22		740
28.04		98623.14		227.38		741
28.03		98626.17		227.12		742
28.03		98624.05		227.30		743
28.04		98629.37		226.85		744
28.03		98631.23		226.69		745
28.03		98628.39		226.93		746
28.03		98631.81		226.64		747
28.03		98630.01		226.79		748
28.03		98624.17		227.29		749
28.04		98628.93		226.88		750
28.03		98627.64		226.99		751
28.03		98628.88		226.89		752
28.03		98625.80		227.15		753
28.03		98626.00		227.13		754
28.03		98629.59		226.83		755
28.03		98624.98		227.22		756
28.03		98620.14		227.63		757
28.03		98629.45		226.84		758
28.03		98630.52		226.75		759
28.03		98626.83		227.06		760
28.04		98625.22		227.20		761
28.04		98628.95		226.88		762
28.03		98623.22		227.37		763
28.03		98624.52		227.26		764
28.04		98626.98		227.05		765
28.04		98630.15		226.78		766
28.04		98622.70		227.41		767
28.03		98627.34		227.02		768
28.04		98621.29		227.53		769
28.04		98627.44		227.01		770
28.04		98621.61		227.51		771
28.03		98627.39		227.01		772
28.03		98622.92		227.39		773
28.04		98625.85		227.15		774
28.03		98624.44		227.27		775
28.04		98629.78		226.81		776
28.03		98624.78		227.24		777
28.03		98629.69		226.82		778
28.03		98631.96		226.63		779
28.04		98628.37		226.93		780
28.03		98631.52		226.66		781
28.03		98618.34		227.79		782
28.03		98628.08		226.96		783
28.03		98622.02		227.47		784
28.03		98625.78		227.15		785
28.03		98625.98		227.14		786
28.03		98626.88		227.06		787
28.03		98622.36		227.44		788
28.03		98626.22		227.11		789
28.03		98627.93		226.97		790
28.04		98622.22		227.46		791
28.04		98626.54		227.09		792
28.03		98618.14		227.80		793
28.03		98628.10		226.95		794
28.03		98624.95		227.22		795
28.04		98625.46		227.18		796
28.04		98623.37		227.36		797
28.04		98625.98		227.14		798
28.04		98622.70		227.41		799
28.04		98626.24		227.11		800
28.04		98627.73		226.99		801
28.03		98624.44		227.27		802
28.03		98623.41		227.35		803
28.04		98629.15		226.87		804
28.04		98624.09		227.30		805
28.03		98627.20		227.03		806
28.03		98626.00		227.13		807
28.03		98628.52		226.92		808
28.04		98625.76		227.15		809
28.03		98624.02		227.30		810
28.03		98624.22		227.28		811
28.03		98627.00		227.05		812
28.03		98626.98		227.05		813
28.03		98628.73		226.90		814
28.02		98626.93		227.05		815
28.03		98627.02		227.05		816
28.02		98623.20		227.37		817
28.02		98626.80		227.06		818
28.02		98619.75		227.66		819
28.02		98623.73		227.33		820
28.02		98626.44		227.10		821
28.03		98624.09		227.30		822
28.02		98627.98		226.96		823
28.03		98627.69		226.99		824
28.03		98624.27		227.28		825
28.03		98624.02		227.30		826
28.03		98625.66		227.16		827
28.03		98614.28		228.13		828
28.03		98623.56		227.34		829
28.03		98622.75		227.41		830
28.03		98628.25		226.94		831
28.04		98627.32		227.02		832
28.03		98631.47		226.67		833
28.03		98623.20		227.37		834
28.03		98624.80		227.24		835
28.03		98625.71		227.16		836
28.03		98623.61		227.34		837
28.02		98625.59		227.17		838
28.02		98628.25		226.94		839
28.02		98627.34		227.02		840
28.03		98624.93		227.22		841
28.03		98622.92		227.39		842
28.03		98624.54		227.26		843
28.03		98625.27		227.20		844
28.03		98623.14		227.38		845
28.03		98626.34		227.10		846
28.03		98623.27		227.37		847
28.03		98621.36		227.53		848
28.03		98623.09		227.38		849
28.03		98625.20		227.20		850
28.03		98626.10		227.12		851
28.03		98621.90		227.48		852
28.03		98623.34		227.36		853
28.03		98618.14		227.80		854
28.03		98620.09		227.64		855
28.03		98625.85		227.15		856
28.03		98621.09		227.55		857
28.03		98623.90		227.31		858
28.03		98619.99		227.64		859
28.03		98627.95		226.97		860
28.04		98616.04		227.98		861
28.04		98629.71		226.82		862
28.04		98628.93		226.88		863
28.04		98628.13		226.95		864
28.04		98626.86		227.06		865
28.04		98624.98		227.22		866
28.04		98624.98		227.22		867
28.04		98627.93		226.97		868
28.04		98625.30		227.19		869
28.03		98628.59		226.91		870
28.04		98625.93		227.14		871
28.04		98631.20		226.69		872
28.04		98627.02		227.05		873
28.05		98621.85		227.49		874
28.04		98620.07		227.64		875
28.04		98619.48		227.69		876
28.04		98625.83		227.15		877
28.04		98624.63		227.25		878
28.04		98623.20		227.37		879
28.04		98624.88		227.23		880
28.04		98627.95		226.97		881
28.05		98624.61		227.25		882
28.04		98619.41		227.69		883
28.04		98628.73		226.90		884
28.04		98625.41		227.18		885
28.04		98623.56		227.34		886
28.05		98628.84		226.89		887
28.04		98624.13		227.29		888
28.05		98625.00		227.22		889
28.05		98621.14		227.55		890
28.05		98623.17		227.37		891
28.04		98625.73		227.16		892
28.05		98620.24		227.62		893
28.04		98621.19		227.54		894
28.05		98620.48		227.60		895
28.04		98622.02		227.47		896
28.04		98622.12		227.46		897
28.04		98627.30		227.02		898
28.05		98624.52		227.26		899
28.04		98620.38		227.61		900
28.04		98627.05		227.04		901
28.04		98622.00		227.47		902
28.05		98624.54		227.26		903
28.05		98625.46		227.18		904
28.05		98626.73		227.07		905
28.04		98620.58		227.59		906
28.05		98624.98		227.22		907
28.05		98622.68		227.42		908
28.05		98619.46		227.69		909
28.05		98626.32		227.11		910
28.05		98624.59		227.25		911
28.05		98624.44		227.27		912
28.04		98620.05		227.64		913
28.05		98621.58		227.51		914
28.05		98625.30		227.19		915
28.05		98620.07		227.64		916
28.05		98623.07		227.38		917
28.04		98624.56		227.26		918
28.05		98618.43		227.78		919
28.05		98625.73		227.16		920
28.05		98624.34		227.27		921
28.05		98623.70		227.33		922
28.05		98622.29		227.45		923
28.05		98617.60		227.85		924
28.05		98623.73		227.33		925
28.05		98621.85		227.49		926
28.05		98625.73		227.16		927
28.05		98625.13		227.21		928
28.05		98620.97		227.56		929
28.05		98623.20		227.37		930
28.06		98621.02		227.56		931
28.06		98620.05		227.64		932
28.06		98622.61		227.42		933
28.05		98623.20		227.37		934
28.06		98625.56		227.17		935
